data,produto,categoria,quantidade,preco_unitario,loja
2024-05-13,Produto 88,Roupas,6,1779.6,Loja D
2023-11-02,Produto 844,Eletrônicos,10,4909.83,Loja C
2023-07-24,Produto 982,Brinquedos,8,890.85,Loja B
2023-02-26,Produto 891,Eletrônicos,7,3880.6,Loja C
2023-07-07,Produto 81,Roupas,3,2376.42,Loja D
2023-11-25,Produto 567,Brinquedos,10,2675.85,Loja B
2024-01-06,Produto 350,Livros,3,2516.24,Loja D
2023-06-26,Produto 122,Alimentos,3,2887.4,Loja C
2023-02-14,Produto 408,Eletrônicos,3,3339.52,Loja E
2024-04-06,Produto 737,Brinquedos,5,4080.75,Loja D
2024-01-25,Produto 898,Brinquedos,10,2656.41,Loja B
2024-05-10,Produto 648,Brinquedos,8,1494.9,Loja A
2024-01-12,Produto 328,Brinquedos,5,4020.82,Loja E
2023-05-05,Produto 623,Brinquedos,6,4951.84,Loja E
2023-12-14,Produto 382,Livros,9,4150.94,Loja D
2023-05-14,Produto 545,Brinquedos,4,3768.8,Loja A
2023-04-30,Produto 948,Roupas,10,2588.09,Loja E
2024-02-02,Produto 738,Roupas,1,2951.59,Loja A
2024-01-24,Produto 311,Livros,7,1619.08,Loja C
2023-08-30,Produto 885,Brinquedos,5,2659.96,Loja D
2024-05-30,Produto 252,Roupas,5,3879.09,Loja C
2023-05-04,Produto 249,Brinquedos,9,3340.44,Loja C
2023-10-20,Produto 838,Eletrônicos,10,2936.07,Loja C
2023-11-07,Produto 503,Brinquedos,3,2053.18,Loja C
2023-12-18,Produto 821,Alimentos,1,385.82,Loja D
2023-04-01,Produto 784,Livros,8,402.08,Loja E
2023-09-07,Produto 181,Alimentos,3,1173.83,Loja A
2023-06-18,Produto 663,Roupas,10,3032.52,Loja E
2023-05-29,Produto 96,Brinquedos,6,3537.31,Loja A
2023-12-03,Produto 249,Livros,10,1210.59,Loja B
2024-02-11,Produto 813,Eletrônicos,2,831.39,Loja E
2024-04-14,Produto 117,Livros,6,2836.54,Loja D
2024-06-24,Produto 479,Brinquedos,9,285.34,Loja A
2023-07-01,Produto 717,Livros,5,1163.55,Loja C
2023-12-27,Produto 249,Livros,10,1265.79,Loja D
2023-11-08,Produto 408,Roupas,3,3917.06,Loja C
2023-01-31,Produto 183,Brinquedos,6,2483.6,Loja E
2024-02-25,Produto 325,Eletrônicos,8,4103.12,Loja D
2024-05-02,Produto 2,Roupas,9,2250.46,Loja E
2023-11-02,Produto 714,Brinquedos,2,4550.69,Loja B
2023-03-31,Produto 978,Brinquedos,4,2026.24,Loja C
2024-03-18,Produto 523,Eletrônicos,5,2649.67,Loja C
2024-06-26,Produto 124,Alimentos,6,1079.8,Loja B
2023-12-05,Produto 711,Alimentos,10,3508.7,Loja C
2023-08-30,Produto 787,Eletrônicos,4,975.72,Loja C
2023-04-02,Produto 632,Eletrônicos,7,4214.2,Loja B
2023-12-08,Produto 719,Roupas,4,1186.62,Loja D
2023-09-02,Produto 939,Roupas,8,4293.02,Loja D
2023-10-21,Produto 529,Alimentos,1,3408.24,Loja C
2023-10-30,Produto 683,Eletrônicos,8,2345.66,Loja D
2023-09-18,Produto 969,Roupas,5,2634.8,Loja B
2023-04-21,Produto 43,Brinquedos,8,1309.17,Loja E
2023-11-21,Produto 515,Eletrônicos,2,268.62,Loja B
2024-01-28,Produto 616,Eletrônicos,6,2267.56,Loja A
2024-03-26,Produto 378,Alimentos,7,3136.98,Loja E
2024-01-20,Produto 662,Alimentos,3,974.35,Loja D
2023-11-21,Produto 476,Roupas,2,1691.25,Loja A
2023-08-04,Produto 510,Alimentos,6,781.14,Loja C
2023-01-08,Produto 119,Livros,4,2068.92,Loja E
2023-12-08,Produto 259,Alimentos,2,158.86,Loja C
2024-05-24,Produto 570,Eletrônicos,1,439.96,Loja B
2024-01-08,Produto 517,Alimentos,9,2697.88,Loja D
2023-12-20,Produto 81,Eletrônicos,4,1414.24,Loja B
2023-12-28,Produto 529,Eletrônicos,2,1950.96,Loja E
2024-02-23,Produto 527,Eletrônicos,3,4583.41,Loja A
2023-07-03,Produto 244,Brinquedos,5,2478.39,Loja D
2023-05-12,Produto 648,Alimentos,8,286.98,Loja E
2024-03-24,Produto 538,Roupas,9,3266.02,Loja E
2023-09-17,Produto 197,Livros,3,2435.52,Loja B
2023-06-01,Produto 933,Eletrônicos,5,2882.87,Loja B
2024-06-09,Produto 674,Livros,9,995.14,Loja B
2024-02-03,Produto 98,Alimentos,6,180.83,Loja A
2023-07-26,Produto 423,Brinquedos,5,3755.5,Loja A
2023-03-26,Produto 854,Brinquedos,1,4630.7,Loja D
2024-03-06,Produto 790,Alimentos,6,1690.59,Loja D
2023-05-22,Produto 705,Eletrônicos,5,4607.04,Loja C
2024-01-09,Produto 500,Alimentos,7,1438.94,Loja C
2024-02-10,Produto 168,Livros,10,4484.66,Loja D
2024-04-28,Produto 560,Alimentos,8,504.53,Loja C
2024-01-18,Produto 513,Roupas,4,4391.38,Loja B
2024-01-15,Produto 430,Eletrônicos,1,3575.31,Loja C
2023-02-02,Produto 859,Livros,1,3574.13,Loja A
2024-01-30,Produto 479,Roupas,10,3654.92,Loja D
2023-09-23,Produto 750,Brinquedos,8,4745.07,Loja A
2023-04-25,Produto 44,Roupas,3,1733.27,Loja A
2024-03-10,Produto 941,Eletrônicos,10,3673.38,Loja B
2023-08-05,Produto 939,Alimentos,7,4250.04,Loja A
2024-02-20,Produto 276,Eletrônicos,1,4419.83,Loja C
2023-03-02,Produto 848,Alimentos,10,4900.19,Loja B
2023-05-24,Produto 550,Roupas,4,2764.32,Loja A
2023-11-08,Produto 415,Roupas,3,294.46,Loja C
2023-06-18,Produto 667,Brinquedos,4,1736.97,Loja A
2023-05-24,Produto 29,Brinquedos,7,4584.3,Loja B
2023-08-10,Produto 697,Eletrônicos,10,4399.22,Loja E
2023-07-05,Produto 797,Roupas,6,3007.56,Loja E
2024-03-04,Produto 185,Brinquedos,10,48.24,Loja E
2023-12-13,Produto 237,Eletrônicos,4,556.16,Loja D
2024-02-09,Produto 769,Eletrônicos,9,4837.95,Loja A
2023-03-02,Produto 850,Brinquedos,2,1263.12,Loja D
2023-09-06,Produto 121,Roupas,7,1832.37,Loja D
2023-09-21,Produto 235,Eletrônicos,5,3198.53,Loja A
2024-04-13,Produto 162,Brinquedos,7,3675.43,Loja E
2023-01-17,Produto 120,Roupas,5,2008.59,Loja C
2024-05-29,Produto 570,Brinquedos,1,1525.15,Loja C
2023-04-18,Produto 873,Roupas,5,3558.66,Loja C
2024-05-14,Produto 40,Alimentos,2,2935.24,Loja E
2023-08-22,Produto 756,Brinquedos,8,1653.03,Loja D
2024-06-09,Produto 17,Alimentos,6,1001.35,Loja E
2024-01-07,Produto 267,Alimentos,9,3362.87,Loja C
2024-01-16,Produto 968,Eletrônicos,10,3173.01,Loja D
2024-02-20,Produto 304,Livros,10,2696.79,Loja C
2023-01-06,Produto 887,Roupas,3,1102.61,Loja C
2024-02-22,Produto 150,Livros,9,3953.97,Loja A
2024-02-02,Produto 666,Brinquedos,1,2866.64,Loja A
2023-11-13,Produto 138,Roupas,8,1843.02,Loja A
2024-01-22,Produto 884,Roupas,3,1089.87,Loja A
2024-04-13,Produto 74,Alimentos,4,3230.66,Loja C
2023-02-01,Produto 174,Brinquedos,4,1962.75,Loja B
2023-09-30,Produto 597,Livros,9,4700.2,Loja C
2023-03-19,Produto 413,Brinquedos,7,3792.54,Loja A
2024-06-12,Produto 755,Livros,5,3341.94,Loja D
2023-03-09,Produto 633,Roupas,9,2391.53,Loja B
2024-01-17,Produto 27,Eletrônicos,8,2473.86,Loja B
2023-04-20,Produto 380,Roupas,3,4569.45,Loja D
2023-01-21,Produto 535,Alimentos,7,368.48,Loja D
2023-07-19,Produto 249,Roupas,1,4985.94,Loja A
2023-11-10,Produto 460,Alimentos,7,2164.53,Loja E
2023-06-11,Produto 202,Livros,1,4371.54,Loja B
2024-06-11,Produto 813,Livros,9,1501.34,Loja D
2023-06-04,Produto 516,Eletrônicos,6,3108.19,Loja D
2023-09-17,Produto 556,Roupas,5,629.03,Loja C
2023-04-18,Produto 644,Eletrônicos,7,3557.29,Loja D
2023-04-02,Produto 397,Roupas,7,866.2,Loja A
2023-08-11,Produto 973,Livros,4,2281.36,Loja E
2024-01-15,Produto 408,Roupas,9,526.15,Loja A
2023-04-09,Produto 784,Roupas,9,2101.04,Loja A
2023-05-04,Produto 616,Roupas,6,3095.53,Loja E
2023-10-29,Produto 360,Livros,7,3674.5,Loja D
2023-08-03,Produto 572,Eletrônicos,2,2590.6,Loja E
2023-12-12,Produto 246,Livros,7,678.52,Loja E
2023-07-02,Produto 89,Eletrônicos,8,3407.71,Loja B
2023-10-19,Produto 768,Livros,3,3197.16,Loja D
2024-05-12,Produto 326,Eletrônicos,5,1070.14,Loja B
2023-06-12,Produto 851,Eletrônicos,9,2368.47,Loja B
2023-06-22,Produto 666,Roupas,1,2928.72,Loja A
2023-03-21,Produto 883,Livros,7,3254.6,Loja A
2024-02-22,Produto 304,Livros,9,269.14,Loja C
2024-03-26,Produto 598,Livros,3,1864.14,Loja C
2024-01-31,Produto 584,Eletrônicos,8,2230.44,Loja C
2023-03-10,Produto 290,Livros,3,2822.14,Loja C
2023-07-15,Produto 459,Eletrônicos,9,441.16,Loja C
2023-04-06,Produto 686,Alimentos,10,3311.74,Loja B
2023-08-21,Produto 692,Roupas,8,4202.21,Loja E
2023-05-18,Produto 403,Brinquedos,5,167.39,Loja A
2024-06-03,Produto 591,Roupas,3,1868.63,Loja D
2023-05-26,Produto 990,Alimentos,3,2038.26,Loja A
2023-10-01,Produto 49,Livros,9,446.72,Loja C
2023-01-11,Produto 263,Roupas,8,1028.55,Loja B
2024-05-21,Produto 718,Eletrônicos,6,624.5,Loja A
2024-05-16,Produto 934,Alimentos,2,2587.55,Loja B
2024-03-28,Produto 30,Eletrônicos,2,294.07,Loja C
2024-04-16,Produto 738,Eletrônicos,3,1649.27,Loja C
2023-09-08,Produto 920,Alimentos,4,4302.13,Loja A
2023-03-08,Produto 325,Roupas,10,4702.78,Loja B
2023-11-11,Produto 90,Livros,6,3416.16,Loja B
2023-01-21,Produto 617,Roupas,3,4997.86,Loja B
2023-09-25,Produto 132,Alimentos,8,473.54,Loja B
2024-03-20,Produto 194,Roupas,10,3529.63,Loja B
2023-02-27,Produto 668,Brinquedos,4,103.33,Loja B
2023-09-17,Produto 39,Eletrônicos,6,2129.32,Loja A
2024-02-19,Produto 476,Eletrônicos,2,3978.66,Loja E
2023-12-06,Produto 850,Roupas,2,2932.21,Loja D
2023-07-04,Produto 768,Livros,8,1881.87,Loja A
2023-03-17,Produto 620,Roupas,6,1893.55,Loja E
2023-09-03,Produto 187,Roupas,8,4054.4,Loja A
2023-05-06,Produto 761,Livros,5,3217.77,Loja A
2024-01-12,Produto 197,Livros,8,1325.79,Loja B
2023-04-13,Produto 377,Roupas,3,3797.47,Loja C
2023-02-09,Produto 43,Roupas,3,4423.38,Loja B
2024-05-07,Produto 271,Eletrônicos,5,3019.17,Loja A
2023-05-09,Produto 143,Livros,3,4767.54,Loja B
2023-09-16,Produto 122,Roupas,4,611.0,Loja D
2023-11-16,Produto 222,Brinquedos,1,3731.15,Loja D
2023-09-28,Produto 952,Eletrônicos,10,3764.27,Loja D
2023-11-24,Produto 454,Roupas,2,2303.0,Loja E
2024-05-14,Produto 24,Brinquedos,5,1425.8,Loja C
2024-06-15,Produto 457,Alimentos,2,908.72,Loja B
2024-03-22,Produto 40,Eletrônicos,2,3633.98,Loja B
2023-08-26,Produto 883,Livros,2,4957.16,Loja A
2024-06-13,Produto 308,Alimentos,9,1254.0,Loja B
2023-06-06,Produto 794,Alimentos,8,1064.35,Loja A
2024-05-09,Produto 420,Brinquedos,4,2478.69,Loja B
2023-06-10,Produto 706,Alimentos,10,441.38,Loja D
2023-12-01,Produto 268,Livros,4,4958.12,Loja A
2023-10-13,Produto 274,Eletrônicos,3,237.03,Loja B
2024-01-06,Produto 493,Livros,9,4951.6,Loja B
2024-06-16,Produto 498,Alimentos,9,3925.94,Loja C
2024-03-01,Produto 795,Eletrônicos,1,138.22,Loja A
2023-03-04,Produto 883,Eletrônicos,8,677.74,Loja A
2023-12-08,Produto 470,Roupas,6,531.11,Loja C
2023-08-12,Produto 140,Eletrônicos,9,4878.06,Loja E
2024-04-26,Produto 802,Eletrônicos,9,3922.03,Loja D
2023-03-16,Produto 666,Livros,3,2545.48,Loja B
2024-02-26,Produto 624,Brinquedos,9,144.54,Loja B
2023-05-16,Produto 419,Eletrônicos,2,2089.93,Loja C
2024-03-24,Produto 686,Brinquedos,7,4935.43,Loja E
2023-12-09,Produto 292,Livros,10,3325.57,Loja C
2023-10-04,Produto 478,Eletrônicos,2,3004.27,Loja C
2023-03-26,Produto 542,Roupas,2,4968.02,Loja D
2023-11-04,Produto 939,Alimentos,1,3734.45,Loja B
2024-04-23,Produto 560,Brinquedos,9,2655.28,Loja E
2023-11-22,Produto 1,Roupas,3,2119.37,Loja E
2023-10-26,Produto 968,Alimentos,1,2824.43,Loja D
2023-09-10,Produto 348,Roupas,4,1578.36,Loja B
2024-05-26,Produto 332,Alimentos,8,2280.0,Loja D
2024-03-25,Produto 856,Brinquedos,7,4676.23,Loja D
2023-06-19,Produto 646,Eletrônicos,4,307.08,Loja C
2024-06-11,Produto 604,Roupas,6,4296.3,Loja C
2023-06-27,Produto 282,Eletrônicos,2,642.86,Loja E
2024-01-13,Produto 598,Eletrônicos,8,4528.99,Loja C
2023-11-29,Produto 224,Roupas,9,1364.84,Loja C
2023-01-03,Produto 969,Roupas,5,4015.77,Loja D
2023-07-12,Produto 750,Livros,3,2608.76,Loja A
2023-03-23,Produto 483,Brinquedos,6,1018.71,Loja D
2023-08-06,Produto 697,Roupas,10,1057.12,Loja A
2023-12-09,Produto 539,Brinquedos,10,4371.07,Loja B
2024-06-17,Produto 147,Livros,2,1305.54,Loja C
2024-05-24,Produto 394,Livros,3,4141.73,Loja D
2023-12-13,Produto 255,Eletrônicos,10,851.04,Loja D
2024-04-18,Produto 569,Alimentos,9,3238.66,Loja E
2023-05-01,Produto 633,Eletrônicos,8,1707.39,Loja C
2023-12-24,Produto 133,Alimentos,10,4135.68,Loja E
2023-06-01,Produto 548,Roupas,7,1358.45,Loja A
2023-02-20,Produto 709,Livros,8,662.85,Loja B
2024-01-09,Produto 494,Brinquedos,5,3921.11,Loja A
2023-03-11,Produto 138,Eletrônicos,9,2986.03,Loja E
2023-05-13,Produto 23,Eletrônicos,10,4703.47,Loja D
2023-11-17,Produto 438,Roupas,3,717.11,Loja E
2024-06-06,Produto 522,Eletrônicos,3,4955.03,Loja E
2023-12-11,Produto 174,Alimentos,10,4816.28,Loja E
2023-04-30,Produto 625,Alimentos,4,4461.22,Loja E
2024-03-05,Produto 434,Eletrônicos,6,3162.59,Loja D
2023-02-25,Produto 551,Livros,10,3472.94,Loja B
2023-11-10,Produto 340,Livros,2,3644.47,Loja D
2023-07-04,Produto 117,Roupas,9,1473.83,Loja E
2023-08-16,Produto 894,Brinquedos,9,623.78,Loja A
2023-10-24,Produto 187,Eletrônicos,4,4274.73,Loja E
2024-06-02,Produto 891,Eletrônicos,3,4068.21,Loja E
2023-02-25,Produto 81,Livros,9,2880.96,Loja E
2024-04-19,Produto 895,Alimentos,2,3035.38,Loja D
2023-01-28,Produto 330,Roupas,9,2702.04,Loja E
2023-10-15,Produto 800,Roupas,10,2493.77,Loja E
2023-10-22,Produto 586,Roupas,10,4968.63,Loja E
2023-12-06,Produto 108,Alimentos,3,657.58,Loja C
2024-03-29,Produto 208,Eletrônicos,6,2846.28,Loja E
2023-07-09,Produto 741,Livros,3,1150.6,Loja D
2024-01-16,Produto 326,Alimentos,9,4332.0,Loja B
2023-06-23,Produto 575,Roupas,2,58.19,Loja A
2023-09-24,Produto 236,Livros,6,4663.41,Loja C
2023-07-19,Produto 341,Livros,8,357.54,Loja C
2023-05-29,Produto 53,Alimentos,9,2988.73,Loja A
2024-02-10,Produto 903,Brinquedos,8,987.03,Loja E
2023-03-31,Produto 335,Brinquedos,2,2944.07,Loja B
2023-11-18,Produto 671,Brinquedos,9,4243.7,Loja C
2024-02-05,Produto 895,Brinquedos,8,130.97,Loja D
2023-12-21,Produto 248,Roupas,10,4884.4,Loja E
2023-01-09,Produto 985,Roupas,4,1540.72,Loja D
2023-05-28,Produto 912,Roupas,6,1874.18,Loja D
2024-02-17,Produto 617,Brinquedos,6,1334.23,Loja A
2023-09-18,Produto 307,Alimentos,8,2892.92,Loja A
2023-03-26,Produto 387,Eletrônicos,5,4250.75,Loja B
2023-04-04,Produto 405,Brinquedos,2,2542.55,Loja E
2023-10-23,Produto 978,Alimentos,1,1685.43,Loja A
2024-02-19,Produto 207,Alimentos,6,2547.31,Loja A
2023-08-06,Produto 771,Alimentos,4,2236.45,Loja B
2023-08-16,Produto 83,Eletrônicos,2,4225.45,Loja E
2023-12-11,Produto 54,Alimentos,2,3622.75,Loja E
2023-05-12,Produto 373,Brinquedos,4,2701.21,Loja A
2023-09-28,Produto 545,Roupas,3,32.58,Loja A
2023-02-09,Produto 974,Brinquedos,7,381.33,Loja E
2024-06-23,Produto 4,Alimentos,8,4355.05,Loja D
2024-02-24,Produto 637,Roupas,7,2838.91,Loja C
2023-08-12,Produto 734,Alimentos,3,1165.2,Loja B
2023-10-07,Produto 6,Brinquedos,6,4876.71,Loja A
2023-07-10,Produto 821,Brinquedos,5,4960.51,Loja D
2023-03-17,Produto 655,Alimentos,5,3949.8,Loja B
2023-07-12,Produto 359,Alimentos,6,211.96,Loja B
2024-02-24,Produto 682,Roupas,1,4393.14,Loja E
2024-04-23,Produto 671,Eletrônicos,4,3040.81,Loja D
2023-10-16,Produto 801,Brinquedos,6,1203.85,Loja A
2023-12-17,Produto 95,Eletrônicos,8,1157.34,Loja B
2024-05-16,Produto 170,Roupas,2,353.88,Loja E
2024-03-05,Produto 388,Brinquedos,8,231.9,Loja C
2024-01-08,Produto 602,Roupas,1,617.56,Loja B
2023-11-22,Produto 340,Brinquedos,6,1489.92,Loja D
2024-03-19,Produto 505,Livros,7,3766.82,Loja D
2023-10-06,Produto 679,Alimentos,2,920.11,Loja B
2023-07-22,Produto 121,Roupas,5,1870.59,Loja A
2024-01-18,Produto 695,Livros,8,3507.45,Loja D
2023-10-22,Produto 464,Brinquedos,6,242.99,Loja B
2024-03-20,Produto 931,Livros,2,2692.97,Loja B
2024-05-04,Produto 400,Alimentos,10,2686.27,Loja E
2024-05-24,Produto 418,Livros,5,1069.14,Loja C
2023-12-17,Produto 386,Livros,2,163.11,Loja C
2023-08-23,Produto 69,Eletrônicos,5,2038.76,Loja C
2024-03-15,Produto 485,Alimentos,3,2409.19,Loja D
2024-06-06,Produto 699,Livros,5,4541.35,Loja D
2024-05-13,Produto 847,Roupas,9,3578.07,Loja E
2024-01-18,Produto 698,Brinquedos,8,3772.6,Loja B
2024-05-31,Produto 126,Eletrônicos,6,2397.89,Loja B
2024-01-20,Produto 998,Eletrônicos,4,3726.44,Loja C
2024-06-26,Produto 995,Eletrônicos,10,4395.16,Loja A
2023-07-10,Produto 309,Eletrônicos,8,4094.78,Loja A
2024-01-23,Produto 316,Livros,7,4541.82,Loja B
2023-10-25,Produto 331,Eletrônicos,7,4705.41,Loja E
2023-05-06,Produto 324,Brinquedos,5,417.32,Loja D
2023-07-24,Produto 185,Roupas,1,1216.61,Loja A
2023-03-26,Produto 855,Livros,8,3770.85,Loja D
2023-07-14,Produto 145,Roupas,3,2126.78,Loja E
2024-05-14,Produto 270,Eletrônicos,9,3126.08,Loja D
2024-02-26,Produto 453,Brinquedos,10,2444.65,Loja B
2023-02-25,Produto 978,Eletrônicos,1,3859.06,Loja C
2024-06-18,Produto 763,Brinquedos,7,2091.68,Loja E
2023-12-10,Produto 179,Brinquedos,8,3569.26,Loja D
2023-11-14,Produto 168,Brinquedos,2,2526.28,Loja C
2023-09-09,Produto 473,Livros,7,384.73,Loja B
2023-10-16,Produto 77,Alimentos,8,2350.38,Loja A
2024-02-09,Produto 604,Roupas,1,4128.22,Loja E
2024-01-03,Produto 364,Brinquedos,1,3750.07,Loja B
2024-05-20,Produto 240,Alimentos,9,107.3,Loja E
2023-09-01,Produto 430,Alimentos,9,29.63,Loja E
2023-09-12,Produto 617,Brinquedos,1,1188.05,Loja D
2024-01-04,Produto 728,Eletrônicos,3,3428.49,Loja C
2023-06-20,Produto 612,Alimentos,10,2382.01,Loja D
2024-03-03,Produto 769,Roupas,4,93.36,Loja E
2024-06-11,Produto 677,Eletrônicos,3,608.21,Loja A
2024-06-28,Produto 148,Livros,1,107.09,Loja E
2023-06-12,Produto 699,Brinquedos,8,3345.51,Loja C
2023-11-07,Produto 187,Livros,6,565.81,Loja E
2024-06-11,Produto 252,Brinquedos,5,3920.08,Loja D
2023-05-06,Produto 17,Livros,7,3966.62,Loja B
2024-01-11,Produto 204,Livros,6,1513.82,Loja A
2024-01-04,Produto 849,Livros,8,1053.68,Loja A
2023-03-10,Produto 126,Livros,8,3240.64,Loja D
2024-01-04,Produto 132,Roupas,6,1637.82,Loja D
2024-04-13,Produto 794,Eletrônicos,8,1089.61,Loja D
2024-01-09,Produto 904,Roupas,1,1648.6,Loja E
2023-05-06,Produto 375,Alimentos,7,991.16,Loja B
2023-12-24,Produto 520,Brinquedos,5,4417.16,Loja D
2023-02-08,Produto 665,Brinquedos,1,320.74,Loja E
2023-01-10,Produto 769,Brinquedos,3,3789.09,Loja B
2023-07-06,Produto 340,Alimentos,2,2804.74,Loja A
2023-09-08,Produto 221,Roupas,6,2535.9,Loja B
2023-04-25,Produto 301,Eletrônicos,2,2963.17,Loja C
2023-07-10,Produto 585,Brinquedos,1,1976.89,Loja C
2023-04-14,Produto 628,Livros,6,3689.75,Loja E
2023-08-26,Produto 647,Livros,2,1499.46,Loja B
2023-06-29,Produto 293,Brinquedos,8,4654.18,Loja E
2024-01-30,Produto 195,Roupas,1,4483.84,Loja E
2023-09-20,Produto 697,Livros,6,2429.73,Loja D
2023-11-02,Produto 739,Brinquedos,1,2751.45,Loja D
2023-10-28,Produto 826,Roupas,6,3397.18,Loja B
2023-12-03,Produto 436,Livros,7,534.63,Loja B
2024-04-01,Produto 93,Alimentos,7,4902.4,Loja C
2023-03-31,Produto 595,Eletrônicos,5,2154.05,Loja B
2024-05-09,Produto 468,Livros,7,88.07,Loja B
2023-04-14,Produto 107,Livros,5,515.26,Loja E
2023-07-18,Produto 677,Brinquedos,5,4269.35,Loja D
2024-02-11,Produto 353,Livros,1,504.3,Loja B
2023-01-11,Produto 949,Eletrônicos,9,3465.79,Loja E
2023-11-17,Produto 180,Eletrônicos,9,2344.98,Loja C
2024-05-09,Produto 433,Brinquedos,7,204.31,Loja C
2023-01-08,Produto 528,Alimentos,10,1548.63,Loja B
2023-03-02,Produto 454,Eletrônicos,2,3751.47,Loja D
2024-05-24,Produto 923,Roupas,10,3396.31,Loja B
2023-01-03,Produto 322,Alimentos,7,3397.38,Loja C
2023-04-19,Produto 841,Roupas,8,1420.43,Loja D
2023-09-16,Produto 112,Eletrônicos,9,845.77,Loja E
2023-10-12,Produto 159,Roupas,2,2281.71,Loja B
2023-11-02,Produto 764,Livros,5,4142.42,Loja C
2023-06-11,Produto 923,Alimentos,9,4235.34,Loja D
2024-04-09,Produto 785,Eletrônicos,3,2801.3,Loja B
2023-02-05,Produto 829,Alimentos,10,1192.12,Loja C
2023-10-25,Produto 541,Eletrônicos,4,4996.18,Loja D
2024-06-23,Produto 188,Alimentos,4,2752.21,Loja A
2023-09-21,Produto 535,Brinquedos,9,2133.67,Loja B
2023-10-27,Produto 153,Livros,6,4718.1,Loja B
2023-10-29,Produto 32,Alimentos,10,4001.54,Loja D
2024-03-13,Produto 578,Livros,8,4489.53,Loja B
2024-04-01,Produto 725,Brinquedos,6,872.19,Loja D
2024-05-18,Produto 660,Alimentos,8,4302.56,Loja C
2023-04-24,Produto 815,Brinquedos,7,567.67,Loja B
2023-08-26,Produto 86,Brinquedos,1,4822.49,Loja D
2023-04-26,Produto 122,Eletrônicos,6,1972.82,Loja E
2024-02-26,Produto 669,Brinquedos,2,2800.56,Loja B
2023-07-12,Produto 290,Brinquedos,1,715.28,Loja B
2023-08-23,Produto 846,Roupas,3,2463.85,Loja E
2023-01-11,Produto 457,Roupas,8,782.81,Loja E
2023-11-06,Produto 552,Eletrônicos,8,592.4,Loja B
2024-04-27,Produto 273,Brinquedos,8,1841.23,Loja C
2023-07-29,Produto 240,Alimentos,4,2842.54,Loja E
2023-01-10,Produto 799,Roupas,3,1416.29,Loja A
2024-05-14,Produto 942,Roupas,9,4743.14,Loja C
2024-01-09,Produto 964,Eletrônicos,9,4085.45,Loja A
2024-03-15,Produto 797,Livros,1,3139.68,Loja D
2023-07-15,Produto 904,Roupas,8,3176.22,Loja A
2023-01-26,Produto 812,Roupas,2,3670.76,Loja D
2023-11-23,Produto 691,Eletrônicos,8,1444.91,Loja C
2023-08-28,Produto 962,Alimentos,3,4718.56,Loja B
2024-03-14,Produto 993,Livros,8,2349.78,Loja D
2023-07-31,Produto 794,Eletrônicos,8,4281.2,Loja C
2023-06-12,Produto 279,Roupas,3,3016.74,Loja B
2023-01-26,Produto 86,Livros,4,1251.71,Loja E
2023-05-02,Produto 120,Livros,10,4035.71,Loja D
2023-03-05,Produto 891,Alimentos,6,498.37,Loja D
2023-11-09,Produto 74,Brinquedos,10,3324.85,Loja C
2023-06-10,Produto 5,Brinquedos,2,3315.03,Loja C
2023-02-07,Produto 534,Eletrônicos,5,4364.57,Loja E
2024-01-03,Produto 755,Alimentos,10,3580.58,Loja C
2023-01-31,Produto 94,Eletrônicos,6,383.5,Loja B
2024-02-07,Produto 557,Brinquedos,3,867.15,Loja A
2024-02-19,Produto 284,Brinquedos,5,884.01,Loja E
2023-01-31,Produto 37,Alimentos,4,4479.62,Loja B
2023-02-06,Produto 728,Roupas,7,198.84,Loja D
2023-03-15,Produto 629,Roupas,4,610.95,Loja E
2023-10-27,Produto 78,Brinquedos,9,2918.89,Loja E
2023-11-24,Produto 935,Brinquedos,2,999.39,Loja A
2024-02-15,Produto 296,Eletrônicos,2,4678.47,Loja B
2023-07-21,Produto 508,Livros,9,3185.28,Loja D
2023-10-24,Produto 433,Brinquedos,6,2193.43,Loja C
2023-02-09,Produto 267,Roupas,2,4528.78,Loja B
2023-12-26,Produto 467,Brinquedos,8,1992.25,Loja D
2024-05-13,Produto 961,Brinquedos,6,3544.22,Loja D
2024-05-04,Produto 30,Roupas,9,3606.56,Loja E
2024-01-18,Produto 177,Alimentos,4,2722.61,Loja D
2023-10-01,Produto 333,Livros,8,1812.68,Loja D
2023-12-15,Produto 154,Eletrônicos,9,981.89,Loja C
2023-03-24,Produto 105,Alimentos,2,2376.94,Loja E
2023-10-09,Produto 794,Brinquedos,1,1535.73,Loja A
2024-03-20,Produto 349,Brinquedos,5,1449.28,Loja A
2023-01-27,Produto 941,Livros,5,4434.75,Loja A
2024-02-15,Produto 671,Alimentos,8,1697.52,Loja B
2023-01-21,Produto 484,Brinquedos,8,1828.28,Loja A
2023-09-27,Produto 396,Roupas,10,1324.96,Loja D
2024-06-12,Produto 863,Eletrônicos,7,3262.61,Loja A
2023-01-28,Produto 97,Alimentos,5,2461.88,Loja B
2024-03-30,Produto 118,Eletrônicos,9,2570.26,Loja A
2023-05-17,Produto 741,Brinquedos,3,390.93,Loja A
2023-08-23,Produto 387,Roupas,1,115.0,Loja C
2023-12-04,Produto 40,Roupas,10,903.04,Loja B
2023-04-17,Produto 550,Brinquedos,9,62.19,Loja C
2024-05-20,Produto 390,Livros,4,4807.1,Loja A
