data,produto,categoria,quantidade,preco_unitario,loja
2023-02-13,Capa Plus,Celulares,2,1060.9,Loja A
2023-06-21,Luminária Gamer,Escritório,1,2887.4,Loja A
2023-02-26,Luminária Pro,Escritório,10,3876.6,Loja B
2023-11-27,Liquidificador Gamer,Eletrodomésticos,9,2304.08,Loja B
2023-04-12,Liquidificador Basic,Eletrodomésticos,6,3298.56,Loja D
2023-03-30,Ventilador XL,Eletrodomésticos,2,2202.58,Loja D
2023-04-07,Mouse Mini,Informática,10,3362.08,Loja B
2023-05-14,Capa Mini,Celulares,6,1999.11,Loja D
2023-05-21,Liquidificador Pro,Eletrodomésticos,1,1617.76,Loja C
2023-04-03,Teclado Plus,Informática,6,234.76,Loja A
2023-04-29,Smartphone Basic,Celulares,10,1171.16,Loja E
2024-06-19,Liquidificador XL,Eletrodomésticos,5,1157.5,Loja A
2024-02-25,Cadeira XL,Escritório,9,3090.67,Loja A
2023-05-31,Monitor Plus,Informática,2,1637.71,Loja B
2024-02-12,Geladeira Pro,Eletrodomésticos,2,3864.68,Loja C
2023-03-10,Caixa de Som Plus,TV e Áudio,4,974.46,Loja A
2023-04-02,Carregador Mini,Celulares,6,4717.09,Loja E
2024-01-06,Caixa de Som Basic,TV e Áudio,10,2920.19,Loja E
2023-12-15,Teclado Basic,Informática,5,2972.15,Loja D
2023-08-16,Caixa de Som Plus,TV e Áudio,5,4123.61,Loja D
2023-08-26,Soundbar Mini,TV e Áudio,7,3425.85,Loja A
2023-01-26,Fone Bluetooth Plus,Celulares,3,1348.44,Loja D
2023-02-26,Capa Mini,Celulares,10,4759.31,Loja D
2024-02-12,Teclado Basic,Informática,3,2484.02,Loja D
2024-04-11,Aspirador Basic,Eletrodomésticos,9,2398.33,Loja C
2023-01-21,Ventilador Mini,Eletrodomésticos,10,3455.61,Loja D
2024-05-25,Geladeira Pro,Eletrodomésticos,2,3012.65,Loja A
2024-06-14,Geladeira Plus,Eletrodomésticos,6,4310.26,Loja E
2023-02-03,Monitor Gamer,Informática,2,3134.78,Loja C
2024-03-02,Mesa Plus,Escritório,10,935.19,Loja E
2023-01-10,Smartphone Plus,Celulares,5,4365.46,Loja A
2023-06-10,Carregador Basic,Celulares,1,4172.62,Loja B
2023-04-04,Home Theater Gamer,TV e Áudio,1,4770.25,Loja D
2023-01-07,Aspirador XL,Eletrodomésticos,7,295.56,Loja D
2023-03-26,TV LED Gamer,TV e Áudio,10,1821.22,Loja B
2023-06-30,Webcam Mini,Informática,7,3700.29,Loja D
2023-06-25,Mouse Plus,Informática,1,4064.86,Loja D
2024-01-03,Mesa Basic,Escritório,3,4764.53,Loja B
2024-03-28,Mouse Gamer,Informática,9,3634.56,Loja E
2023-02-18,TV LED Gamer,TV e Áudio,2,201.81,Loja C
2023-07-17,Notebook Gamer,Informática,3,1452.5,Loja D
2023-09-09,Aspirador Gamer,Eletrodomésticos,1,669.46,Loja E
2023-10-08,Cadeira XL,Escritório,3,108.76,Loja C
2023-02-02,Geladeira XL,Eletrodomésticos,8,2411.84,Loja D
2024-06-23,Teclado Basic,Informática,7,2765.13,Loja B
2024-05-02,Home Theater Pro,TV e Áudio,9,4868.41,Loja B
2023-06-07,Teclado Pro,Informática,1,253.93,Loja B
2023-10-16,Fone Bluetooth XL,Celulares,6,787.42,Loja D
2023-10-20,Ventilador Pro,Eletrodomésticos,7,700.87,Loja A
2024-05-04,Cadeira XL,Escritório,6,3634.74,Loja B
2024-02-29,Capa XL,Celulares,8,4368.39,Loja D
2024-06-16,Mesa Pro,Escritório,10,1861.78,Loja C
2024-05-02,Caixa de Som Pro,TV e Áudio,8,2349.31,Loja B
2023-10-22,Capa XL,Celulares,6,1870.75,Loja E
2023-09-29,Monitor XL,Informática,1,3677.56,Loja C
2023-12-05,Smartphone Gamer,Celulares,4,1866.92,Loja E
2024-01-03,Luminária XL,Escritório,5,1177.34,Loja E
2024-03-14,Mouse XL,Informática,10,1447.66,Loja A
2023-10-20,Mouse XL,Informática,9,1810.12,Loja C
2023-11-26,Capa Basic,Celulares,9,3989.65,Loja A
2023-06-04,Monitor XL,Informática,2,3395.53,Loja C
2023-08-12,Cadeira Mini,Escritório,10,3033.86,Loja E
2023-03-02,Cadeira Basic,Escritório,8,3802.84,Loja D
2023-04-03,Mesa Mini,Escritório,8,2531.44,Loja D
2024-05-25,Monitor Mini,Informática,6,699.27,Loja E
2024-05-22,Luminária Gamer,Escritório,6,1612.89,Loja B
2023-08-17,Notebook Basic,Informática,5,893.81,Loja C
2023-08-15,Aspirador Pro,Eletrodomésticos,8,887.47,Loja C
2023-02-26,Capa XL,Celulares,6,4383.26,Loja E
2024-01-26,Luminária XL,Escritório,8,345.33,Loja C
2024-05-26,Fone Bluetooth Plus,Celulares,4,3147.86,Loja E
2023-12-25,Luminária XL,Escritório,4,1135.39,Loja B
2023-05-08,Aspirador XL,Eletrodomésticos,1,3732.61,Loja A
2023-09-07,Liquidificador Pro,Eletrodomésticos,8,524.91,Loja B
2024-06-23,Ventilador Mini,Eletrodomésticos,4,2310.21,Loja E
2023-09-26,Liquidificador Plus,Eletrodomésticos,5,1104.23,Loja E
2023-04-20,Mesa Basic,Escritório,9,1577.54,Loja A
2024-06-02,Capa Gamer,Celulares,10,4017.52,Loja B
2023-12-25,Geladeira Gamer,Eletrodomésticos,2,2524.57,Loja C
2023-10-02,Cadeira Basic,Escritório,2,4445.33,Loja D
2023-01-11,Home Theater Gamer,TV e Áudio,8,4035.3,Loja E
2024-01-27,Fone Bluetooth Basic,Celulares,10,1984.12,Loja D
2023-07-19,Geladeira Basic,Eletrodomésticos,9,2633.35,Loja B
2023-09-24,Teclado Gamer,Informática,1,194.29,Loja D
2023-11-11,Mesa Gamer,Escritório,1,203.73,Loja E
2023-08-11,TV LED Mini,TV e Áudio,10,3779.77,Loja B
2023-03-08,Liquidificador XL,Eletrodomésticos,7,32.44,Loja E
2024-02-22,Geladeira XL,Eletrodomésticos,7,170.92,Loja D
2024-06-04,Cadeira Basic,Escritório,2,222.95,Loja E
2024-05-11,Aspirador Gamer,Eletrodomésticos,2,2399.84,Loja C
2024-03-05,Notebook XL,Informática,6,2893.93,Loja E
2024-04-05,Capa Pro,Celulares,1,4082.65,Loja E
2023-11-08,Geladeira Mini,Eletrodomésticos,7,887.94,Loja D
2023-02-25,Ventilador Mini,Eletrodomésticos,9,130.68,Loja C
2024-03-10,TV LED Plus,TV e Áudio,8,3825.58,Loja A
2023-12-26,Geladeira Basic,Eletrodomésticos,1,4686.55,Loja D
2023-03-11,Ventilador Mini,Eletrodomésticos,1,2607.21,Loja E
2024-03-16,Liquidificador Mini,Eletrodomésticos,5,4415.14,Loja A
2023-09-07,Teclado Gamer,Informática,3,32.86,Loja A
2024-06-17,Carregador Mini,Celulares,7,2012.26,Loja E
2023-03-31,Ventilador XL,Eletrodomésticos,2,1719.56,Loja A
2023-06-05,Liquidificador Plus,Eletrodomésticos,6,3596.84,Loja A
2023-08-09,Soundbar Gamer,TV e Áudio,1,4281.68,Loja E
2024-05-06,Smartphone XL,Celulares,8,4220.6,Loja E
2023-07-13,Aspirador Plus,Eletrodomésticos,4,1431.47,Loja C
2023-02-03,Organizador XL,Escritório,9,980.81,Loja D
2023-01-03,Caixa de Som XL,TV e Áudio,6,3687.34,Loja D
2023-06-14,Capa Basic,Celulares,2,2461.42,Loja C
2024-03-06,Geladeira Pro,Eletrodomésticos,9,2540.11,Loja A
2023-02-11,Carregador Plus,Celulares,6,1913.57,Loja D
2023-05-31,Home Theater XL,TV e Áudio,5,739.41,Loja B
2024-05-24,Geladeira XL,Eletrodomésticos,3,2616.97,Loja C
2023-01-03,Home Theater Basic,TV e Áudio,1,4843.13,Loja C
2023-09-26,Teclado Gamer,Informática,2,800.91,Loja D
2023-08-22,Teclado Gamer,Informática,10,2366.66,Loja E
2023-01-04,Geladeira Basic,Eletrodomésticos,4,183.34,Loja E
2023-03-05,Soundbar Pro,TV e Áudio,6,2538.09,Loja E
2023-06-25,TV LED Gamer,TV e Áudio,6,3196.35,Loja D
2023-05-10,Home Theater Gamer,TV e Áudio,9,2197.07,Loja A
2024-02-29,Liquidificador Mini,Eletrodomésticos,5,306.52,Loja D
2023-05-19,Fone Bluetooth Pro,Celulares,3,4554.06,Loja E
2023-08-23,Luminária XL,Escritório,2,3716.35,Loja E
2024-05-21,Soundbar Plus,TV e Áudio,10,301.46,Loja E
2024-02-11,Fone Bluetooth Pro,Celulares,10,3833.74,Loja A
2023-01-23,Geladeira Plus,Eletrodomésticos,8,3666.82,Loja E
2024-05-15,Organizador Mini,Escritório,5,115.99,Loja B
2023-08-20,Liquidificador XL,Eletrodomésticos,3,2289.21,Loja E
2023-11-19,Geladeira Pro,Eletrodomésticos,2,473.45,Loja B
2023-04-05,Liquidificador Gamer,Eletrodomésticos,6,2136.27,Loja D
2024-06-09,Carregador Gamer,Celulares,8,3735.85,Loja B
2023-12-22,Home Theater XL,TV e Áudio,4,4339.2,Loja D
2023-05-06,Ventilador XL,Eletrodomésticos,1,3519.42,Loja E
2023-05-25,Cadeira Plus,Escritório,3,4047.27,Loja B
2024-06-20,Aspirador Mini,Eletrodomésticos,9,673.13,Loja E
2024-03-12,Liquidificador XL,Eletrodomésticos,6,4399.38,Loja D
2023-06-24,Teclado Gamer,Informática,2,4913.72,Loja C
2024-02-02,Organizador Gamer,Escritório,4,1608.49,Loja B
2023-08-23,Monitor Mini,Informática,7,4867.05,Loja E
2023-11-11,Notebook Mini,Informática,2,1083.62,Loja C
2023-12-21,Carregador Pro,Celulares,10,1379.46,Loja B
2023-05-19,Soundbar Plus,TV e Áudio,5,2771.87,Loja C
2023-12-13,Aspirador Plus,Eletrodomésticos,1,3039.63,Loja B
2024-03-11,Notebook Mini,Informática,3,783.94,Loja C
2023-03-02,Notebook Gamer,Informática,8,4357.29,Loja C
2023-11-06,Soundbar Pro,TV e Áudio,3,3075.44,Loja E
2024-04-30,Caixa de Som Mini,TV e Áudio,10,1826.68,Loja B
2024-03-19,Cadeira Basic,Escritório,5,602.42,Loja E
2024-06-26,Luminária Mini,Escritório,6,4131.32,Loja A
2023-01-01,Carregador Mini,Celulares,4,4470.06,Loja C
2023-01-25,Aspirador Mini,Eletrodomésticos,4,2654.69,Loja E
2024-05-10,Liquidificador Basic,Eletrodomésticos,1,4689.47,Loja E
2024-06-25,TV LED XL,TV e Áudio,4,3888.27,Loja E
2023-09-16,Organizador Gamer,Escritório,7,1370.51,Loja B
2024-04-29,Mouse Gamer,Informática,6,470.87,Loja D
2024-05-02,Mouse Gamer,Informática,10,3606.02,Loja B
2023-09-15,Mesa Gamer,Escritório,6,3893.76,Loja A
2024-06-06,Home Theater Basic,TV e Áudio,2,617.26,Loja D
2023-09-13,Smartphone Plus,Celulares,9,4276.37,Loja B
2023-08-03,Luminária XL,Escritório,8,3421.74,Loja D
2023-10-07,Monitor Plus,Informática,6,3422.09,Loja A
2023-06-07,Cadeira Gamer,Escritório,6,2607.26,Loja D
2023-12-01,Ventilador XL,Eletrodomésticos,1,4861.39,Loja A
2023-07-30,Webcam Plus,Informática,8,4497.61,Loja C
2023-12-29,Monitor Gamer,Informática,10,3114.43,Loja D
2024-05-24,Ventilador Plus,Eletrodomésticos,4,2118.88,Loja D
2023-05-28,Webcam Basic,Informática,7,2304.42,Loja A
2023-11-26,Notebook Basic,Informática,4,4363.98,Loja B
2023-02-28,Home Theater XL,TV e Áudio,9,1280.73,Loja A
2023-01-24,Organizador Plus,Escritório,3,3787.94,Loja A
2023-09-02,Home Theater Mini,TV e Áudio,2,2042.41,Loja D
2024-05-24,Geladeira Basic,Eletrodomésticos,9,4327.03,Loja E
2023-05-05,TV LED Basic,TV e Áudio,1,4340.96,Loja D
2023-05-20,Ventilador XL,Eletrodomésticos,7,3866.35,Loja C
2023-12-23,Smartphone Basic,Celulares,3,3448.82,Loja C
2024-01-27,Aspirador Gamer,Eletrodomésticos,7,2125.47,Loja D
2024-04-20,Liquidificador Plus,Eletrodomésticos,8,2562.12,Loja E
2024-03-29,TV LED Plus,TV e Áudio,1,1110.1,Loja D
2024-05-10,Organizador Pro,Escritório,1,652.22,Loja C
2024-05-28,Geladeira Gamer,Eletrodomésticos,10,1910.44,Loja D
2023-06-27,Notebook Plus,Informática,4,4609.93,Loja B
2024-04-22,TV LED Mini,TV e Áudio,7,725.34,Loja D
2024-01-09,Luminária Basic,Escritório,1,3485.94,Loja B
2023-04-18,Cadeira XL,Escritório,5,4310.85,Loja E
2023-12-27,Cadeira Mini,Escritório,9,4279.84,Loja E
2024-02-28,Carregador XL,Celulares,6,3322.9,Loja E
2023-05-31,Mouse XL,Informática,2,2081.81,Loja A
2023-12-06,Capa Gamer,Celulares,1,1976.53,Loja D
2023-05-31,Geladeira Plus,Eletrodomésticos,5,4853.56,Loja E
2023-02-08,Aspirador Pro,Eletrodomésticos,7,4809.72,Loja D
2024-06-27,Soundbar Pro,TV e Áudio,4,2662.73,Loja B
2023-02-12,Capa XL,Celulares,6,4744.19,Loja B
2024-06-16,Luminária Basic,Escritório,8,1967.97,Loja E
2024-06-09,Geladeira Gamer,Eletrodomésticos,7,1629.32,Loja E
2023-05-27,Organizador Mini,Escritório,4,4123.11,Loja B
2023-04-23,Ventilador Pro,Eletrodomésticos,3,2643.96,Loja D
2023-05-12,Smartphone Basic,Celulares,10,4086.82,Loja B
2023-11-03,Caixa de Som Mini,TV e Áudio,10,4906.3,Loja D
2024-03-08,Smartphone Pro,Celulares,10,1399.96,Loja E
2023-04-30,Notebook Plus,Informática,9,42.99,Loja A
2024-02-10,Caixa de Som Pro,TV e Áudio,10,4157.55,Loja C
2023-06-09,Teclado Gamer,Informática,1,3230.56,Loja B
2023-05-11,Fone Bluetooth Pro,Celulares,6,3363.37,Loja E
2023-02-01,Organizador Pro,Escritório,10,63.24,Loja C
2023-07-27,Ventilador Gamer,Eletrodomésticos,7,1654.15,Loja C
2023-10-09,Cadeira Mini,Escritório,9,4348.32,Loja E
2023-04-13,Notebook Plus,Informática,10,3105.4,Loja D
2023-11-05,Caixa de Som Basic,TV e Áudio,2,4238.23,Loja B
2024-03-27,Mouse Plus,Informática,9,2579.71,Loja B
2023-07-07,Mesa Pro,Escritório,7,2161.2,Loja C
2023-04-07,Mouse Pro,Informática,3,985.0,Loja A
2023-08-18,Aspirador XL,Eletrodomésticos,6,4496.56,Loja B
2023-01-22,Ventilador Mini,Eletrodomésticos,4,885.29,Loja C
2023-11-13,Geladeira Mini,Eletrodomésticos,1,809.75,Loja B
2023-05-07,Capa Mini,Celulares,6,4836.67,Loja A
2024-02-11,Organizador Pro,Escritório,6,568.88,Loja D
2023-03-15,Geladeira Plus,Eletrodomésticos,3,3357.29,Loja C
2023-05-01,Smartphone Pro,Celulares,8,3226.78,Loja D
2024-02-04,TV LED XL,TV e Áudio,4,4161.83,Loja D
2023-10-09,Teclado Plus,Informática,7,604.83,Loja D
2023-04-12,Organizador XL,Escritório,5,3047.23,Loja E
2024-05-14,Fone Bluetooth Plus,Celulares,7,2505.56,Loja B
2023-06-11,Capa Pro,Celulares,2,3390.22,Loja D
2023-09-09,Home Theater Plus,TV e Áudio,7,2955.59,Loja B
2023-11-21,Webcam Basic,Informática,9,27.08,Loja C
2023-10-19,Fone Bluetooth Pro,Celulares,7,1248.1,Loja C
2024-04-21,Ventilador Mini,Eletrodomésticos,2,3321.68,Loja C
2023-01-24,Cadeira XL,Escritório,5,426.0,Loja E
2023-08-13,Soundbar Pro,TV e Áudio,6,2531.69,Loja A
2024-01-19,Organizador XL,Escritório,7,4252.07,Loja D
2024-03-23,Aspirador Plus,Eletrodomésticos,3,1387.08,Loja C
2024-06-28,Carregador Gamer,Celulares,3,3630.17,Loja B
2024-04-23,Organizador Gamer,Escritório,9,4997.93,Loja E
2023-06-16,Home Theater Mini,TV e Áudio,2,2641.32,Loja E
2023-06-24,Liquidificador XL,Eletrodomésticos,6,315.3,Loja E
2023-07-27,Luminária Basic,Escritório,1,1482.86,Loja B
2024-06-26,Carregador Plus,Celulares,9,1484.77,Loja C
2024-05-27,Aspirador Basic,Eletrodomésticos,4,4640.98,Loja D
2024-01-24,Liquidificador Mini,Eletrodomésticos,7,1027.51,Loja C
2024-02-20,Notebook Mini,Informática,8,1142.12,Loja E
2023-12-04,Soundbar Mini,TV e Áudio,8,3313.48,Loja D
2023-02-15,Teclado XL,Informática,1,635.93,Loja A
2024-05-12,TV LED Basic,TV e Áudio,5,3896.17,Loja A
2024-03-05,Aspirador Mini,Eletrodomésticos,2,3449.97,Loja D
2023-04-01,Organizador Plus,Escritório,5,766.77,Loja C
2023-03-19,Organizador Plus,Escritório,8,2663.49,Loja E
2023-07-10,Webcam Pro,Informática,4,953.41,Loja D
2024-05-14,Carregador XL,Celulares,9,1334.65,Loja A
2023-05-31,Aspirador Plus,Eletrodomésticos,9,35.47,Loja A
2023-10-17,Teclado Mini,Informática,8,1646.45,Loja A
2023-09-19,Mouse Pro,Informática,1,577.1,Loja D
2023-06-06,Geladeira Basic,Eletrodomésticos,5,1791.77,Loja A
2023-10-19,Cadeira Basic,Escritório,2,54.5,Loja D
2023-10-20,Aspirador Pro,Eletrodomésticos,3,2223.24,Loja C
2023-06-20,Teclado Pro,Informática,9,4824.68,Loja A
2024-03-20,Fone Bluetooth Plus,Celulares,5,1474.93,Loja E
2023-01-10,Caixa de Som Plus,TV e Áudio,6,2178.83,Loja E
2023-02-27,Geladeira Basic,Eletrodomésticos,8,3271.87,Loja D
2023-01-13,Teclado Pro,Informática,3,4235.86,Loja B
2023-12-04,Cadeira Gamer,Escritório,6,3955.66,Loja B
2023-01-21,Caixa de Som Basic,TV e Áudio,2,3335.81,Loja E
2023-03-25,Mesa XL,Escritório,3,2516.1,Loja E
2023-03-21,Geladeira Gamer,Eletrodomésticos,4,1678.58,Loja B
2023-03-14,Teclado Plus,Informática,3,2569.99,Loja D
2023-08-11,Soundbar Gamer,TV e Áudio,2,1386.09,Loja B
2023-02-17,TV LED Basic,TV e Áudio,7,735.71,Loja E
2023-12-27,Webcam Gamer,Informática,3,1091.35,Loja B
2024-03-29,Mouse Mini,Informática,6,1295.16,Loja E
2023-01-01,Home Theater Plus,TV e Áudio,8,4089.86,Loja E
2024-05-24,Home Theater Pro,TV e Áudio,4,1253.79,Loja D
2023-01-05,Ventilador Mini,Eletrodomésticos,5,4545.94,Loja A
2023-12-21,Organizador Plus,Escritório,10,4140.49,Loja D
2023-12-02,Smartphone Basic,Celulares,5,4544.32,Loja E
2024-02-10,Ventilador Plus,Eletrodomésticos,1,2234.25,Loja B
2024-03-11,Luminária Pro,Escritório,3,1021.12,Loja B
2023-07-27,Fone Bluetooth Basic,Celulares,10,3844.9,Loja D
2023-08-27,Mouse Plus,Informática,7,2351.88,Loja B
2023-06-18,Capa Plus,Celulares,5,4534.66,Loja A
2023-02-06,Notebook Plus,Informática,5,2951.39,Loja C
2023-11-02,Fone Bluetooth Mini,Celulares,5,825.08,Loja E
2024-03-25,Geladeira Mini,Eletrodomésticos,4,918.13,Loja D
2023-10-29,Soundbar XL,TV e Áudio,9,262.53,Loja C
2023-04-02,Ventilador Gamer,Eletrodomésticos,7,2112.35,Loja E
2024-06-16,Monitor Gamer,Informática,4,4020.43,Loja E
2024-04-11,Liquidificador Plus,Eletrodomésticos,7,1072.76,Loja B
2023-07-31,Teclado Gamer,Informática,9,1212.77,Loja B
2024-04-12,Aspirador Plus,Eletrodomésticos,1,4281.64,Loja B
2023-03-19,Teclado XL,Informática,6,1059.23,Loja D
2023-05-31,Mouse Gamer,Informática,10,2078.85,Loja E
2024-05-27,Soundbar Plus,TV e Áudio,4,715.67,Loja B
2024-01-08,Geladeira Basic,Eletrodomésticos,2,3829.84,Loja C
2023-08-18,Liquidificador XL,Eletrodomésticos,1,2890.96,Loja E
2023-02-11,Carregador Basic,Celulares,8,2566.26,Loja C
2023-10-25,Aspirador Pro,Eletrodomésticos,4,3176.65,Loja E
2024-04-25,Geladeira Gamer,Eletrodomésticos,7,2263.22,Loja C
2023-09-25,Notebook Basic,Informática,9,2728.46,Loja C
2023-01-20,Geladeira Gamer,Eletrodomésticos,10,1411.12,Loja C
2023-10-05,Liquidificador Pro,Eletrodomésticos,9,2420.06,Loja C
2024-01-16,Monitor XL,Informática,10,2015.99,Loja A
2024-03-01,Smartphone XL,Celulares,4,3900.12,Loja D
2023-10-04,Aspirador XL,Eletrodomésticos,2,3024.14,Loja C
2023-04-10,Carregador Pro,Celulares,8,1518.27,Loja A
2023-05-12,Webcam Gamer,Informática,8,2921.47,Loja D
2024-03-14,Carregador Gamer,Celulares,7,1855.54,Loja B
2024-06-19,Ventilador XL,Eletrodomésticos,5,2422.25,Loja A
2024-02-25,Cadeira XL,Escritório,5,4537.21,Loja C
2024-03-06,Smartphone Basic,Celulares,6,4266.21,Loja E
2023-10-31,Soundbar XL,TV e Áudio,7,393.03,Loja B
2023-08-11,Notebook Mini,Informática,4,2331.19,Loja B
2023-07-16,Liquidificador Gamer,Eletrodomésticos,6,2603.3,Loja E
2023-03-25,Notebook Mini,Informática,5,613.66,Loja D
2023-11-05,Soundbar Gamer,TV e Áudio,7,2978.32,Loja A
2023-10-20,Soundbar Mini,TV e Áudio,9,308.99,Loja A
2024-04-15,TV LED Pro,TV e Áudio,2,4262.03,Loja C
2023-12-06,Notebook Pro,Informática,9,3808.45,Loja C
2023-09-14,Teclado Basic,Informática,6,707.55,Loja B
2024-04-25,Luminária XL,Escritório,6,2940.31,Loja B
2023-04-06,Mesa Mini,Escritório,8,73.63,Loja D
2023-10-13,Aspirador Pro,Eletrodomésticos,5,4308.63,Loja E
2023-05-15,Webcam Pro,Informática,9,4560.47,Loja C
2023-01-18,Ventilador Pro,Eletrodomésticos,10,536.03,Loja D
2023-07-18,Fone Bluetooth Basic,Celulares,9,4519.97,Loja A
2023-10-05,Smartphone Gamer,Celulares,10,1925.34,Loja B
2024-06-29,Capa XL,Celulares,10,3001.43,Loja C
2023-12-09,Ventilador Plus,Eletrodomésticos,7,3570.81,Loja A
2023-05-06,Soundbar Pro,TV e Áudio,1,2601.83,Loja A
2024-04-06,Cadeira XL,Escritório,9,3528.62,Loja A
2023-04-20,TV LED Basic,TV e Áudio,8,527.38,Loja D
2024-03-10,Smartphone Plus,Celulares,2,2999.95,Loja C
2023-05-26,Mesa Mini,Escritório,8,2250.23,Loja B
2024-02-14,Ventilador XL,Eletrodomésticos,4,936.25,Loja B
2024-05-19,Smartphone XL,Celulares,2,4417.64,Loja D
2023-10-24,Carregador Gamer,Celulares,8,3018.44,Loja B
2023-04-01,Fone Bluetooth Mini,Celulares,10,207.13,Loja E
2023-11-23,Smartphone Gamer,Celulares,10,3292.12,Loja C
2023-05-23,Mesa Basic,Escritório,6,4067.23,Loja C
2023-12-18,Teclado Basic,Informática,6,2237.35,Loja C
2023-07-18,Capa Pro,Celulares,3,4577.9,Loja A
2023-05-12,Geladeira XL,Eletrodomésticos,10,663.45,Loja C
2023-04-28,Aspirador Plus,Eletrodomésticos,1,2472.48,Loja E
2023-12-31,Capa Mini,Celulares,1,1160.38,Loja A
2023-10-13,TV LED XL,TV e Áudio,9,2124.06,Loja A
2024-03-12,Teclado XL,Informática,3,1703.5,Loja C
2023-04-06,Capa XL,Celulares,3,666.07,Loja A
2023-05-22,Monitor Gamer,Informática,8,4533.37,Loja C
2024-02-02,TV LED Basic,TV e Áudio,10,1683.92,Loja D
2024-05-15,Teclado Gamer,Informática,10,2331.1,Loja C
2023-05-04,Soundbar Plus,TV e Áudio,3,2614.5,Loja C
2023-07-03,Liquidificador Pro,Eletrodomésticos,5,1283.37,Loja B
2023-12-27,Aspirador Pro,Eletrodomésticos,8,3935.56,Loja A
2023-12-05,Soundbar Mini,TV e Áudio,3,1616.65,Loja A
2023-03-29,Carregador Plus,Celulares,9,2451.2,Loja E
2023-09-03,Home Theater XL,TV e Áudio,10,1130.33,Loja E
2023-11-12,Fone Bluetooth Plus,Celulares,5,2257.33,Loja D
2023-05-01,Smartphone Gamer,Celulares,1,2024.19,Loja A
2023-05-24,Luminária XL,Escritório,9,3620.45,Loja A
2023-04-08,Caixa de Som Gamer,TV e Áudio,5,1305.38,Loja A
2023-07-08,Carregador Plus,Celulares,6,1341.22,Loja A
2023-06-06,Liquidificador XL,Eletrodomésticos,10,4246.1,Loja A
2024-04-22,TV LED Mini,TV e Áudio,2,3758.35,Loja C
2023-06-08,Notebook XL,Informática,1,1047.02,Loja A
2024-05-23,Fone Bluetooth XL,Celulares,3,406.15,Loja D
2024-05-08,Monitor Basic,Informática,1,2776.59,Loja A
2023-12-07,Cadeira Gamer,Escritório,2,827.71,Loja E
2023-10-31,Notebook Plus,Informática,7,4032.06,Loja D
2023-07-02,Carregador Basic,Celulares,7,2271.38,Loja B
2023-01-11,Smartphone Plus,Celulares,3,305.47,Loja B
2023-07-19,Notebook Gamer,Informática,2,1556.58,Loja D
2023-10-18,Smartphone Gamer,Celulares,1,376.17,Loja A
2023-09-21,Cadeira Gamer,Escritório,8,2119.98,Loja D
2023-05-27,Home Theater Plus,TV e Áudio,3,2204.7,Loja C
2023-01-09,Mouse Pro,Informática,9,1852.13,Loja B
2023-01-10,Geladeira XL,Eletrodomésticos,8,1303.4,Loja B
2023-08-11,Notebook Plus,Informática,5,1662.61,Loja B
2023-06-24,Webcam Basic,Informática,8,295.95,Loja C
2023-09-21,Mesa Gamer,Escritório,6,4529.33,Loja A
2023-12-04,TV LED Pro,TV e Áudio,1,1362.53,Loja E
2023-07-08,Cadeira Pro,Escritório,10,277.99,Loja C
2024-05-08,Teclado Mini,Informática,5,2025.45,Loja B
2023-09-17,Capa Plus,Celulares,9,3602.95,Loja B
2023-09-23,Luminária Mini,Escritório,10,3002.09,Loja D
2023-10-09,Mouse Pro,Informática,10,86.04,Loja B
2024-03-05,Mouse Basic,Informática,4,2298.16,Loja D
2023-04-07,Luminária Basic,Escritório,10,1360.59,Loja D
2024-04-11,Home Theater Gamer,TV e Áudio,3,2238.15,Loja B
2023-06-19,Webcam Mini,Informática,8,2503.8,Loja C
2023-04-28,Cadeira Mini,Escritório,10,1772.09,Loja A
2023-09-28,Monitor Mini,Informática,1,3440.0,Loja E
2024-02-22,Home Theater Mini,TV e Áudio,4,1633.12,Loja D
2023-03-22,Carregador Basic,Celulares,2,3158.33,Loja A
2023-07-13,Luminária Basic,Escritório,7,1886.31,Loja A
2023-06-11,Mesa Pro,Escritório,8,4760.43,Loja A
2023-07-11,Notebook Plus,Informática,6,4767.53,Loja A
2023-05-29,Capa Plus,Celulares,2,4212.38,Loja E
2023-11-04,Caixa de Som Pro,TV e Áudio,3,4780.91,Loja E
2024-06-11,Home Theater XL,TV e Áudio,4,394.06,Loja D
2024-05-27,Monitor Pro,Informática,3,3173.33,Loja B
2023-09-21,Home Theater Mini,TV e Áudio,6,1316.29,Loja C
2024-05-01,Smartphone Plus,Celulares,4,2342.59,Loja D
2024-04-27,Cadeira Pro,Escritório,7,2283.15,Loja B
